DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              wlm1_offset               wlm2_offset               wlm4_offset               
2021-01-05                14:02:45.637              4.58525043                110.046010                5.58525043                1609855365.637            0                         963                       1.3999940925E+02          4.5001426697E+01          3.4875000000E+01          4.5141624451E+01          4.5004722595E+01          1.0000000000E+00          0.0000000000E+00          2.5100230501E+04          1.0000000000E+00          1.9680294708E+00          1.9710298680E+00          4.1052663960E+02          4.1151788839E+02          1.2203608780E-01          1.5745185897E-01          -1.0161700608E-02         -1.8999518309E-03         4.7405014856E-03          
2021-01-05                14:02:46.138              4.58525623                110.046149                5.58525623                1609855366.138            0                         963                       1.3999732971E+02          4.5001426697E+01          3.4875000000E+01          4.5141624451E+01          4.5004722595E+01          3.0000000000E+00          0.0000000000E+00          2.5099544922E+04          1.0000000000E+00          1.9680294708E+00          1.9710884586E+00          4.1052663960E+02          4.1130640651E+02          1.2200753089E-01          1.5741515992E-01          -1.0161700608E-02         -1.8999518309E-03         4.7305014856E-03          
2021-01-05                14:02:47.566              4.58527277                110.046546                5.58527277                1609855367.567            0                         963                       1.4000480652E+02          4.5001426697E+01          3.4875000000E+01          4.5141624451E+01          4.5004722595E+01          2.0000000000E+00          0.0000000000E+00          2.5102191406E+04          1.0000000000E+00          1.9685002576E+00          1.9710884586E+00          4.1052663960E+02          4.1130640651E+02          1.2200753089E-01          1.5741515992E-01          -1.0171700608E-02         -1.8953467324E-03         4.7305014856E-03          
2021-01-05                14:02:48.482              4.58528336                110.046801                5.58528336                1609855368.482            0                         963                       1.3999741233E+02          4.5001426697E+01          3.4875000000E+01          4.5141624451E+01          4.5004722595E+01          1.0000000000E+00          0.0000000000E+00          2.5100383482E+04          1.0000000000E+00          1.9685002576E+00          1.9710884586E+00          4.1038065024E+02          4.1130640651E+02          1.2200753089E-01          1.5741515992E-01          -1.0172203507E-02         -1.8953467324E-03         4.7305014856E-03          
2021-01-05                14:02:48.987              4.58528921                110.046941                5.58528921                1609855368.988            0                         963                       1.3999732971E+02          4.5001426697E+01          3.4875000000E+01          4.5141624451E+01          4.5004722595E+01          3.0000000000E+00          0.0000000000E+00          2.5100363281E+04          1.0000000000E+00          1.9685002576E+00          1.9715466845E+00          4.1038065024E+02          4.1115675339E+02          1.2097738204E-01          1.5609125034E-01          -1.0172203507E-02         -1.8953467324E-03         4.7205014856E-03          
2021-01-05                14:02:50.426              4.58530586                110.047341                5.58530586                1609855370.426            0                         963                       1.4000189273E+02          4.5001426697E+01          3.4875000000E+01          4.5141716003E+01          4.5004661560E+01          2.0000000000E+00          0.0000000000E+00          2.5101650074E+04          1.0000000000E+00          1.9691370446E+00          1.9715466845E+00          4.1038065024E+02          4.1115675339E+02          1.2097738204E-01          1.5609125034E-01          -1.0174781909E-02         -1.8853467324E-03         4.7205014856E-03          
2021-01-05                14:02:51.351              4.58531656                110.047598                5.58531656                1609855371.351            0                         963                       1.3999987102E+02          4.5001426697E+01          3.4875000000E+01          4.5141716003E+01          4.5004661560E+01          1.0000000000E+00          0.0000000000E+00          2.5101110292E+04          1.0000000000E+00          1.9691370446E+00          1.9715466845E+00          4.1039494011E+02          4.1115675339E+02          1.2097738204E-01          1.5609125034E-01          -1.0184781909E-02         -1.8853467324E-03         4.7205014856E-03          
2021-01-05                14:02:51.858              4.58532243                110.047738                5.58532243                1609855371.858            0                         963                       1.3999740601E+02          4.5001426697E+01          3.4875000000E+01          4.5141716003E+01          4.5004661560E+01          3.0000000000E+00          0.0000000000E+00          2.5100306641E+04          1.0000000000E+00          1.9691370446E+00          1.9721905920E+00          4.1039494011E+02          4.1117263280E+02          1.2249603496E-01          1.5804293678E-01          -1.0184781909E-02         -1.8853467324E-03         4.7205014856E-03          
2021-01-05                14:02:53.283              4.58533894                110.048134                5.58533894                1609855373.284            0                         963                       1.4000264292E+02          4.5001426697E+01          3.4875000000E+01          4.5141716003E+01          4.5004661560E+01          2.0000000000E+00          0.0000000000E+00          2.5101890377E+04          1.0000000000E+00          1.9692262330E+00          1.9721905920E+00          4.1039494011E+02          4.1117263280E+02          1.2249603496E-01          1.5804293678E-01          -1.0189063092E-02         -1.8953467324E-03         4.7205014856E-03          
2021-01-05                14:02:54.187              4.58534939                110.048385                5.58534939                1609855374.187            0                         963                       1.3999898440E+02          4.5001417831E+01          3.4875000000E+01          4.5141717367E+01          4.5004660878E+01          1.0000000000E+00          0.0000000000E+00          2.5101114569E+04          1.0000000000E+00          1.9692262330E+00          1.9721905920E+00          4.1045086092E+02          4.1117263280E+02          1.2249603496E-01          1.5804293678E-01          -1.0199063092E-02         -1.8953467324E-03         4.7205014856E-03          
2021-01-05                14:02:54.687              4.58535519                110.048524                5.58535519                1609855374.688            0                         963                       1.4000128174E+02          4.5001029968E+01          3.4875000000E+01          4.5141777039E+01          4.5004631042E+01          3.0000000000E+00          0.0000000000E+00          2.5101341797E+04          1.0000000000E+00          1.9692262330E+00          1.9723008586E+00          4.1045086092E+02          4.1123399323E+02          1.2264452432E-01          1.5823375663E-01          -1.0199063092E-02         -1.8953467324E-03         4.7305014856E-03          
2021-01-05                14:02:56.102              4.58537156                110.048917                5.58537156                1609855376.103            0                         963                       1.4000604183E+02          4.5001029968E+01          3.4875000000E+01          4.5141777039E+01          4.5004631042E+01          2.0000000000E+00          0.0000000000E+00          2.5103082372E+04          1.0000000000E+00          1.9696044870E+00          1.9723008586E+00          4.1045086092E+02          4.1123399323E+02          1.2264452432E-01          1.5823375663E-01          -1.0189063092E-02         -1.8853467324E-03         4.7305014856E-03          
2021-01-05                14:02:57.006              4.58538203                110.049169                5.58538203                1609855377.007            0                         963                       1.3999955690E+02          4.5001029968E+01          3.4875000000E+01          4.5141777039E+01          4.5004631042E+01          1.0000000000E+00          0.0000000000E+00          2.5101379517E+04          1.0000000000E+00          1.9696044870E+00          1.9723008586E+00          4.1051601782E+02          4.1123399323E+02          1.2264452432E-01          1.5823375663E-01          -1.0197105987E-02         -1.8853467324E-03         4.7305014856E-03          
2021-01-05                14:02:57.509              4.58538784                110.049308                5.58538784                1609855377.509            0                         963                       1.3999719238E+02          4.5001029968E+01          3.4875000000E+01          4.5141777039E+01          4.5004631042E+01          3.0000000000E+00          0.0000000000E+00          2.5100746094E+04          1.0000000000E+00          1.9696044870E+00          1.9726641175E+00          4.1051601782E+02          4.1129530469E+02          1.2125540746E-01          1.5644856708E-01          -1.0197105987E-02         -1.8853467324E-03         4.7205014856E-03          
2021-01-05                14:02:58.943              4.58540443                110.049706                5.58540443                1609855378.943            0                         963                       1.4000624428E+02          4.5001029968E+01          3.4875000000E+01          4.5141777039E+01          4.5004631042E+01          2.0000000000E+00          0.0000000000E+00          2.5104223178E+04          1.0000000000E+00          1.9700344812E+00          1.9726641175E+00          4.1051601782E+02          4.1129530469E+02          1.2125540746E-01          1.5644856708E-01          -1.0193275579E-02         -1.8766966834E-03         4.7205014856E-03          
