DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              wlm1_offset               wlm2_offset               wlm4_offset               
2021-01-05                06:02:00.095              4.25138999                102.033360                5.25138999                1609826520.095            0                         963                       1.3999270536E+02          4.5002037048E+01          3.4812500000E+01          4.5142112732E+01          4.5005058289E+01          1.0000000000E+00          0.0000000000E+00          2.5106517218E+04          4.0000000000E+00          2.0181328277E+00          2.0296262178E+00          4.0789150058E+02          4.1384329084E+02          1.2159379138E-01          1.5688344761E-01          -1.0209995120E-02         -1.8910677349E-03         4.7213610790E-03          
2021-01-05                06:02:00.595              4.25139579                102.033499                5.25139579                1609826520.596            0                         963                       1.3998951721E+02          4.5002037048E+01          3.4812500000E+01          4.5142112732E+01          4.5005058289E+01          3.0000000000E+00          0.0000000000E+00          2.5104863281E+04          4.0000000000E+00          2.0181328277E+00          2.0212585055E+00          4.0789150058E+02          4.0866349899E+02          1.2158067542E-01          1.5686659156E-01          -1.0209995120E-02         -1.8910677349E-03         4.7313610790E-03          
2021-01-05                06:02:02.013              4.25141220                102.033893                5.25141220                1609826522.014            0                         963                       1.3999667609E+02          4.5002037048E+01          3.4812500000E+01          4.5142112732E+01          4.5005058289E+01          2.0000000000E+00          0.0000000000E+00          2.5104594112E+04          4.0000000000E+00          2.0110152270E+00          2.0212585055E+00          4.0789150058E+02          4.0866349899E+02          1.2158067542E-01          1.5686659156E-01          -1.0199995120E-02         -1.9010677349E-03         4.7313610790E-03          
2021-01-05                06:02:02.914              4.25142263                102.034143                5.25142263                1609826522.915            0                         963                       1.3999646269E+02          4.5002037048E+01          3.4812500000E+01          4.5142112732E+01          4.5005058289E+01          1.0000000000E+00          0.0000000000E+00          2.5103754605E+04          4.0000000000E+00          2.0110152270E+00          2.0212585055E+00          4.0386742741E+02          4.0866349899E+02          1.2158067542E-01          1.5686659156E-01          -1.0202239525E-02         -1.9010677349E-03         4.7313610790E-03          
2021-01-05                06:02:03.415              4.25142843                102.034282                5.25142843                1609826523.416            0                         963                       1.3999664307E+02          4.5002037048E+01          3.4812500000E+01          4.5142112732E+01          4.5005058289E+01          3.0000000000E+00          0.0000000000E+00          2.5103261719E+04          4.0000000000E+00          2.0110152270E+00          2.0141062619E+00          4.0386742741E+02          4.0462601301E+02          1.1975237127E-01          1.5451679703E-01          -1.0202239525E-02         -1.9010677349E-03         4.7213610790E-03          
2021-01-05                06:02:04.855              4.25144509                102.034682                5.25144509                1609826524.856            0                         963                       1.3999962252E+02          4.5002067566E+01          3.4800392670E+01          4.5142234802E+01          4.5005271912E+01          2.0000000000E+00          0.0000000000E+00          2.5104160647E+04          4.0000000000E+00          2.0063261235E+00          2.0141062619E+00          4.0386742741E+02          4.0462601301E+02          1.1975237127E-01          1.5451679703E-01          -1.0203344064E-02         -1.9045315983E-03         4.7213610790E-03          
2021-01-05                06:02:05.783              4.25145583                102.034940                5.25145583                1609826525.784            0                         963                       1.3999669761E+02          4.5002067566E+01          3.4787983425E+01          4.5142234802E+01          4.5005271912E+01          1.0000000000E+00          0.0000000000E+00          2.5103420127E+04          4.0000000000E+00          2.0063261235E+00          2.0141062619E+00          4.0087757280E+02          4.0462601301E+02          1.1975237127E-01          1.5451679703E-01          -1.0202741350E-02         -1.9045315983E-03         4.7213610790E-03          
2021-01-05                06:02:06.292              4.25146172                102.035081                5.25146172                1609826526.293            0                         963                       1.3999845065E+02          4.5002067566E+01          3.4812500000E+01          4.5142234802E+01          4.5005271912E+01          3.0000000000E+00          0.0000000000E+00          2.5103420072E+04          4.0000000000E+00          2.0063261235E+00          2.0094068249E+00          4.0087757280E+02          4.0162977924E+02          1.2133636377E-01          1.5655261049E-01          -1.0202741350E-02         -1.9045315983E-03         4.7113610790E-03          
2021-01-05                06:02:07.721              4.25147826                102.035478                5.25147826                1609826527.722            0                         963                       1.3999993649E+02          4.5002067566E+01          3.4812500000E+01          4.5142234802E+01          4.5005271912E+01          2.0000000000E+00          0.0000000000E+00          2.5103415259E+04          4.0000000000E+00          2.0023141031E+00          2.0094068249E+00          4.0087757280E+02          4.0162977924E+02          1.2133636377E-01          1.5655261049E-01          -1.0211319375E-02         -1.8945315983E-03         4.7113610790E-03          
2021-01-05                06:02:08.638              4.25148888                102.035733                5.25148888                1609826528.639            0                         963                       1.3999733106E+02          4.5002036543E+01          3.4812500000E+01          4.5142246436E+01          4.5005283545E+01          1.0000000000E+00          0.0000000000E+00          2.5102328988E+04          4.0000000000E+00          2.0023141031E+00          2.0094068249E+00          3.9877534531E+02          4.0162977924E+02          1.2133636377E-01          1.5655261049E-01          -1.0221319375E-02         -1.8945315983E-03         4.7113610790E-03          
