DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              wlm1_offset               wlm2_offset               wlm4_offset               
2021-01-02                02:54:51.971              1.12143486                26.914437                 2.12143486                1609556091.972            0                         963                       1.3999735773E+02          4.5001731873E+01          3.4937500000E+01          4.5141319275E+01          4.5004325867E+01          2.0000000000E+00          0.0000000000E+00          2.5112186136E+04          1.0000000000E+00          1.8907748747E+00          1.8940235880E+00          4.1330781429E+02          4.1408663832E+02          1.2175556609E-01          1.5709135210E-01          -9.7739956753E-03         -1.8322453948E-03         4.9595460887E-03          
2021-01-02                02:54:52.882              1.12144541                26.914690                 2.12144541                1609556092.883            0                         963                       1.4000004305E+02          4.5001731873E+01          3.4937500000E+01          4.5141319275E+01          4.5004325867E+01          1.0000000000E+00          0.0000000000E+00          2.5112259100E+04          1.0000000000E+00          1.8907748747E+00          1.8940235880E+00          4.1334877824E+02          4.1408663832E+02          1.2175556609E-01          1.5709135210E-01          -9.7639956753E-03         -1.8322453948E-03         4.9595460887E-03          
2021-01-02                02:54:53.384              1.12145120                26.914829                 2.12145120                1609556093.384            0                         963                       1.4000163269E+02          4.5001731873E+01          3.4937500000E+01          4.5141319275E+01          4.5004325867E+01          3.0000000000E+00          0.0000000000E+00          2.5112449219E+04          1.0000000000E+00          1.8907748747E+00          1.8937054536E+00          4.1334877824E+02          4.1413168050E+02          1.2159740509E-01          1.5688809179E-01          -9.7639956753E-03         -1.8322453948E-03         4.9495460887E-03          
2021-01-02                02:54:54.805              1.12146766                26.915224                 2.12146766                1609556094.806            0                         963                       1.4000320722E+02          4.5001714617E+01          3.4937500000E+01          4.5141319275E+01          4.5004360379E+01          2.0000000000E+00          0.0000000000E+00          2.5113691856E+04          1.0000000000E+00          1.8907232084E+00          1.8937054536E+00          4.1334877824E+02          4.1413168050E+02          1.2159740509E-01          1.5688809179E-01          -9.7739956753E-03         -1.8422453948E-03         4.9495460887E-03          
2021-01-02                02:54:55.717              1.12147822                26.915477                 2.12147822                1609556095.718            0                         963                       1.3999993256E+02          4.5001670837E+01          3.4937500000E+01          4.5141319275E+01          4.5004447937E+01          1.0000000000E+00          0.0000000000E+00          2.5113304957E+04          1.0000000000E+00          1.8907232084E+00          1.8937054536E+00          4.1340579534E+02          4.1413168050E+02          1.2159740509E-01          1.5688809179E-01          -9.7691892608E-03         -1.8422453948E-03         4.9495460887E-03          
2021-01-02                02:54:56.223              1.12148407                26.915618                 2.12148407                1609556096.224            0                         963                       1.3999838257E+02          4.5001670837E+01          3.4937500000E+01          4.5141319275E+01          4.5004447937E+01          3.0000000000E+00          0.0000000000E+00          2.5112826172E+04          1.0000000000E+00          1.8907232084E+00          1.8936651709E+00          4.1340579534E+02          4.1419186868E+02          1.2270620187E-01          1.5831301631E-01          -9.7691892608E-03         -1.8422453948E-03         4.9395460887E-03          
2021-01-02                02:54:57.667              1.12150078                26.916019                 2.12150078                1609556097.667            0                         963                       1.3998411552E+02          4.5001670837E+01          3.4937500000E+01          4.5141319275E+01          4.5004447937E+01          2.0000000000E+00          0.0000000000E+00          2.5104963494E+04          1.0000000000E+00          1.8907331315E+00          1.8936651709E+00          4.1340579534E+02          4.1419186868E+02          1.2270620187E-01          1.5831301631E-01          -9.7591892608E-03         -1.8322453948E-03         4.9395460887E-03          
2021-01-02                02:54:58.598              1.12151156                26.916277                 2.12151156                1609556098.599            0                         963                       1.3998367082E+02          4.5001670837E+01          3.4937500000E+01          4.5141319275E+01          4.5004447937E+01          1.0000000000E+00          0.0000000000E+00          2.5101204193E+04          1.0000000000E+00          1.8907331315E+00          1.8936651709E+00          4.1337611374E+02          4.1419186868E+02          1.2270620187E-01          1.5831301631E-01          -9.7584638893E-03         -1.8322453948E-03         4.9395460887E-03          
2021-01-02                02:54:59.112              1.12151751                26.916420                 2.12151751                1609556099.113            0                         963                       1.3999644470E+02          4.5001670837E+01          3.4937500000E+01          4.5141319275E+01          4.5004447937E+01          3.0000000000E+00          0.0000000000E+00          2.5100869141E+04          1.0000000000E+00          1.8907331315E+00          1.8936697362E+00          4.1337611374E+02          4.1416069501E+02          1.2115185169E-01          1.5631547852E-01          -9.7584638893E-03         -1.8322453948E-03         4.9295460887E-03          
2021-01-02                02:55:00.530              1.12153392                26.916814                 2.12153392                1609556100.531            0                         963                       1.4001968384E+02          4.5001762390E+01          3.4937500000E+01          4.5141685486E+01          4.5004447937E+01          2.0000000000E+00          0.0000000000E+00          2.5109308594E+04          1.0000000000E+00          1.8910277926E+00          1.8936697362E+00          4.1337611374E+02          4.1416069501E+02          1.2115185169E-01          1.5631547852E-01          -9.7684638893E-03         -1.8222453948E-03         4.9295460887E-03          
