DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              wlm1_offset               wlm2_offset               wlm4_offset               
2021-01-03                21:58:56.351              2.91593000                69.982320                 3.91593000                1609711136.352            0                         963                       1.3999635138E+02          4.4999687195E+01          3.4625000000E+01          4.5136436462E+01          4.4999748230E+01          1.0000000000E+00          0.0000000000E+00          2.5102744151E+04          1.0000000000E+00          1.8404745381E+00          1.8440015870E+00          4.1138028684E+02          4.1198556631E+02          1.2008364802E-01          1.5494258494E-01          -1.0168455177E-02         -1.8177348429E-03         4.8216439545E-03          
2021-01-03                21:58:56.859              2.91593588                69.982461                 3.91593588                1609711136.860            0                         963                       1.3999554443E+02          4.4999687195E+01          3.4625000000E+01          4.5136436462E+01          4.4999748230E+01          3.0000000000E+00          0.0000000000E+00          2.5101410156E+04          1.0000000000E+00          1.8404745381E+00          1.8432862892E+00          4.1138028684E+02          4.1214829830E+02          1.1978798707E-01          1.5456257423E-01          -1.0168455177E-02         -1.8177348429E-03         4.8316439545E-03          
2021-01-03                21:58:58.279              2.91595231                69.982856                 3.91595231                1609711138.280            0                         963                       1.4000141907E+02          4.4999687195E+01          3.4625000000E+01          4.5136436462E+01          4.4999748230E+01          2.0000000000E+00          0.0000000000E+00          2.5101712891E+04          1.0000000000E+00          1.8411227815E+00          1.8432862892E+00          4.1138028684E+02          4.1214829830E+02          1.1978798707E-01          1.5456257423E-01          -1.0158455177E-02         -1.8077348429E-03         4.8316439545E-03          
2021-01-03                21:58:59.188              2.91596284                69.983108                 3.91596284                1609711139.189            0                         963                       1.4000015368E+02          4.4999687195E+01          3.4625000000E+01          4.5136436462E+01          4.4999748230E+01          1.0000000000E+00          0.0000000000E+00          2.5101162196E+04          1.0000000000E+00          1.8411227815E+00          1.8432862892E+00          4.1155975218E+02          4.1214829830E+02          1.1978798707E-01          1.5456257423E-01          -1.0148455177E-02         -1.8077348429E-03         4.8316439545E-03          
2021-01-03                21:58:59.694              2.91596869                69.983249                 3.91596869                1609711139.695            0                         963                       1.3999996948E+02          4.4999687195E+01          3.4625000000E+01          4.5136436462E+01          4.4999748230E+01          3.0000000000E+00          0.0000000000E+00          2.5101082031E+04          1.0000000000E+00          1.8411227815E+00          1.8439425310E+00          4.1155975218E+02          4.1233001309E+02          1.2068047670E-01          1.5570966216E-01          -1.0148455177E-02         -1.8077348429E-03         4.8216439545E-03          
2021-01-03                21:59:01.115              2.91598514                69.983643                 3.91598514                1609711141.116            0                         963                       1.3999690360E+02          4.4999687195E+01          3.4625000000E+01          4.5136589050E+01          4.4999931335E+01          2.0000000000E+00          0.0000000000E+00          2.5100214606E+04          1.0000000000E+00          1.8410754136E+00          1.8439425310E+00          4.1155975218E+02          4.1233001309E+02          1.2068047670E-01          1.5570966216E-01          -1.0142045304E-02         -1.8177348429E-03         4.8216439545E-03          
2021-01-03                21:59:02.025              2.91599566                69.983896                 3.91599566                1609711142.025            0                         963                       1.3999457128E+02          4.4999687195E+01          3.4625000000E+01          4.5136589050E+01          4.4999931335E+01          1.0000000000E+00          0.0000000000E+00          2.5098830133E+04          1.0000000000E+00          1.8410754136E+00          1.8439425310E+00          4.1167412828E+02          4.1233001309E+02          1.2068047670E-01          1.5570966216E-01          -1.0152045304E-02         -1.8177348429E-03         4.8216439545E-03          
2021-01-03                21:59:02.526              2.91600146                69.984035                 3.91600146                1609711142.526            0                         963                       1.3999664307E+02          4.4999687195E+01          3.4625000000E+01          4.5136589050E+01          4.4999931335E+01          3.0000000000E+00          0.0000000000E+00          2.5098562500E+04          1.0000000000E+00          1.8410754136E+00          1.8438958101E+00          4.1167412828E+02          4.1244479990E+02          1.1984927041E-01          1.5464134183E-01          -1.0152045304E-02         -1.8177348429E-03         4.8116439545E-03          
2021-01-03                21:59:03.948              2.91601793                69.984430                 3.91601793                1609711143.949            0                         963                       1.4000610788E+02          4.4999693008E+01          3.4687500000E+01          4.5136612302E+01          4.4999937148E+01          2.0000000000E+00          0.0000000000E+00          2.5102479539E+04          1.0000000000E+00          1.8411598187E+00          1.8438958101E+00          4.1167412828E+02          4.1244479990E+02          1.1984927041E-01          1.5464134183E-01          -1.0159899993E-02         -1.8277348429E-03         4.8116439545E-03          
2021-01-03                21:59:04.859              2.91602847                69.984683                 3.91602847                1609711144.860            0                         963                       1.4000267029E+02          4.4999748230E+01          3.4687500000E+01          4.5136833191E+01          4.4999992371E+01          1.0000000000E+00          0.0000000000E+00          2.5102878906E+04          1.0000000000E+00          1.8411598187E+00          1.8438958101E+00          4.1182581104E+02          4.1244479990E+02          1.1984927041E-01          1.5464134183E-01          -1.0162652643E-02         -1.8277348429E-03         4.8116439545E-03          
2021-01-03                21:59:05.371              2.91603440                69.984826                 3.91603440                1609711145.372            0                         963                       1.4000296842E+02          4.4999748230E+01          3.4687500000E+01          4.5136833191E+01          4.4999992371E+01          3.0000000000E+00          0.0000000000E+00          2.5103003305E+04          1.0000000000E+00          1.8411598187E+00          1.8439701509E+00          4.1182581104E+02          4.1259398025E+02          1.1981237452E-01          1.5459391950E-01          -1.0162652643E-02         -1.8277348429E-03         4.8116439545E-03          
2021-01-03                21:59:06.809              2.91605104                69.985225                 3.91605104                1609711146.810            0                         963                       1.4000339856E+02          4.4999748230E+01          3.4687500000E+01          4.5136833191E+01          4.4999992371E+01          2.0000000000E+00          0.0000000000E+00          2.5104462604E+04          1.0000000000E+00          1.8412238942E+00          1.8439701509E+00          4.1182581104E+02          4.1259398025E+02          1.1981237452E-01          1.5459391950E-01          -1.0172652643E-02         -1.8177348429E-03         4.8116439545E-03          
2021-01-03                21:59:07.724              2.91606163                69.985479                 3.91606163                1609711147.725            0                         963                       1.3999691115E+02          4.4999748230E+01          3.4687500000E+01          4.5136833191E+01          4.4999992371E+01          1.0000000000E+00          0.0000000000E+00          2.5102222948E+04          1.0000000000E+00          1.8412238942E+00          1.8439701509E+00          4.1194455824E+02          4.1259398025E+02          1.1981237452E-01          1.5459391950E-01          -1.0165663021E-02         -1.8177348429E-03         4.8116439545E-03          
2021-01-03                21:59:08.234              2.91606753                69.985621                 3.91606753                1609711148.235            0                         963                       1.3999325562E+02          4.4999748230E+01          3.4687500000E+01          4.5136833191E+01          4.4999992371E+01          3.0000000000E+00          0.0000000000E+00          2.5100892578E+04          1.0000000000E+00          1.8412238942E+00          1.8440349363E+00          4.1194455824E+02          4.1271311630E+02          1.1990139568E-01          1.5470833829E-01          -1.0165663021E-02         -1.8177348429E-03         4.8016439545E-03          
2021-01-03                21:59:09.671              2.91608417                69.986020                 3.91608417                1609711149.672            0                         963                       1.3999945851E+02          4.4999770918E+01          3.4687500000E+01          4.5136889912E+01          4.5000083124E+01          2.0000000000E+00          0.0000000000E+00          2.5101300045E+04          1.0000000000E+00          1.8409726727E+00          1.8440349363E+00          4.1194455824E+02          4.1271311630E+02          1.1990139568E-01          1.5470833829E-01          -1.0155663021E-02         -1.8077348429E-03         4.8016439545E-03          
2021-01-03                21:59:10.588              2.91609478                69.986275                 3.91609478                1609711150.589            0                         963                       1.3999729076E+02          4.4999809265E+01          3.4687500000E+01          4.5136985779E+01          4.5000236511E+01          1.0000000000E+00          0.0000000000E+00          2.5100566827E+04          1.0000000000E+00          1.8409726727E+00          1.8440349363E+00          4.1201972444E+02          4.1271311630E+02          1.1990139568E-01          1.5470833829E-01          -1.0147708303E-02         -1.8077348429E-03         4.8016439545E-03          
2021-01-03                21:59:11.095              2.91610064                69.986415                 3.91610064                1609711151.095            0                         963                       1.3998612976E+02          4.4999809265E+01          3.4687500000E+01          4.5136985779E+01          4.5000236511E+01          3.0000000000E+00          0.0000000000E+00          2.5096228516E+04          1.0000000000E+00          1.8409726727E+00          1.8437690902E+00          4.1201972444E+02          4.1278452779E+02          1.1859949344E-01          1.5303493960E-01          -1.0147708303E-02         -1.8077348429E-03         4.8016439545E-03          
2021-01-03                21:59:12.507              2.91611699                69.986808                 3.91611699                1609711152.508            0                         963                       1.3998571777E+02          4.4999809265E+01          3.4687500000E+01          4.5136985779E+01          4.5000236511E+01          2.0000000000E+00          0.0000000000E+00          2.5092833984E+04          1.0000000000E+00          1.8411807897E+00          1.8437690902E+00          4.1201972444E+02          4.1278452779E+02          1.1859949344E-01          1.5303493960E-01          -1.0137708303E-02         -1.8034942841E-03         4.8016439545E-03          
