DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              wlm1_offset               wlm2_offset               wlm4_offset               
2021-01-01                05:52:53.940              0.24506876                5.881650                  1.24506876                1609480373.941            0                         963                       1.4000157940E+02          4.4999259949E+01          3.4812500000E+01          4.5135612488E+01          4.4998924255E+01          2.0000000000E+00          0.0000000000E+00          2.5097361952E+04          1.0000000000E+00          2.4344728012E+00          2.4372991237E+00          4.3316632159E+02          4.3397692117E+02          1.2078841366E-01          1.5584838556E-01          -9.9682862408E-03         -1.8863481315E-03         4.8937563503E-03          
2021-01-01                05:52:54.861              0.24507942                5.881906                  1.24507942                1609480374.862            0                         963                       1.3999884118E+02          4.4999339530E+01          3.4812500000E+01          4.5135731860E+01          4.4998884464E+01          1.0000000000E+00          0.0000000000E+00          2.5096570140E+04          1.0000000000E+00          2.4344728012E+00          2.4372991237E+00          4.3306554804E+02          4.3397692117E+02          1.2078841366E-01          1.5584838556E-01          -9.9582862408E-03         -1.8863481315E-03         4.8937563503E-03          
2021-01-01                05:52:55.369              0.24508530                5.882047                  1.24508530                1609480375.370            0                         963                       1.3999615479E+02          4.4999382019E+01          3.4812500000E+01          4.5135795593E+01          4.4998863220E+01          3.0000000000E+00          0.0000000000E+00          2.5094582031E+04          1.0000000000E+00          2.4344728012E+00          2.4382351074E+00          4.3306554804E+02          4.3388341021E+02          1.2185812048E-01          1.5722314858E-01          -9.9582862408E-03         -1.8863481315E-03         4.9037563503E-03          
2021-01-01                05:52:56.805              0.24510191                5.882446                  1.24510191                1609480376.805            0                         963                       1.3999916979E+02          4.4999382019E+01          3.4812500000E+01          4.5135795593E+01          4.4998863220E+01          2.0000000000E+00          0.0000000000E+00          2.5094913091E+04          1.0000000000E+00          2.4329731722E+00          2.4382351074E+00          4.3306554804E+02          4.3388341021E+02          1.2185812048E-01          1.5722314858E-01          -9.9482862408E-03         -1.8963481315E-03         4.9037563503E-03          
2021-01-01                05:52:57.721              0.24511252                5.882701                  1.24511252                1609480377.722            0                         963                       1.3999810631E+02          4.4999382019E+01          3.4812500000E+01          4.5135795593E+01          4.4998863220E+01          1.0000000000E+00          0.0000000000E+00          2.5094382456E+04          1.0000000000E+00          2.4329731722E+00          2.4382351074E+00          4.3318680095E+02          4.3388341021E+02          1.2185812048E-01          1.5722314858E-01          -9.9382862408E-03         -1.8963481315E-03         4.9037563503E-03          
2021-01-01                05:52:58.232              0.24511843                5.882842                  1.24511843                1609480378.232            0                         963                       1.3999781799E+02          4.4999382019E+01          3.4812500000E+01          4.5135795593E+01          4.4998863220E+01          3.0000000000E+00          0.0000000000E+00          2.5094248047E+04          1.0000000000E+00          2.4329731722E+00          2.4367232743E+00          4.3318680095E+02          4.3400274097E+02          1.2015132195E-01          1.5502956471E-01          -9.9382862408E-03         -1.8963481315E-03         4.8937563503E-03          
2021-01-01                05:52:59.651              0.24513486                5.883237                  1.24513486                1609480379.652            0                         963                       1.4000875854E+02          4.4999412537E+01          3.4812500000E+01          4.5135978699E+01          4.4999076843E+01          2.0000000000E+00          0.0000000000E+00          2.5098761719E+04          1.0000000000E+00          2.4310593041E+00          2.4367232743E+00          4.3318680095E+02          4.3400274097E+02          1.2015132195E-01          1.5502956471E-01          -9.9282862408E-03         -1.8863481315E-03         4.8937563503E-03          
2021-01-01                05:53:00.556              0.24514534                5.883488                  1.24514534                1609480380.557            0                         963                       1.4000040372E+02          4.4999412537E+01          3.4812500000E+01          4.5135978699E+01          4.4999076843E+01          1.0000000000E+00          0.0000000000E+00          2.5097078376E+04          1.0000000000E+00          2.4310593041E+00          2.4367232743E+00          4.3338279962E+02          4.3400274097E+02          1.2015132195E-01          1.5502956471E-01          -9.9182862408E-03         -1.8863481315E-03         4.8937563503E-03          
2021-01-01                05:53:01.059              0.24515116                5.883628                  1.24515116                1609480381.060            0                         963                       1.3999969482E+02          4.4999412537E+01          3.4812500000E+01          4.5135978699E+01          4.4999076843E+01          3.0000000000E+00          0.0000000000E+00          2.5096935547E+04          1.0000000000E+00          2.4310593041E+00          2.4348073061E+00          4.3338279962E+02          4.3419929394E+02          1.2191292682E-01          1.5729358190E-01          -9.9182862408E-03         -1.8863481315E-03         4.9037563503E-03          
2021-01-01                05:53:02.476              0.24516755                5.884021                  1.24516755                1609480382.476            0                         963                       1.3999869235E+02          4.4999412537E+01          3.4812500000E+01          4.5135978699E+01          4.4999076843E+01          2.0000000000E+00          0.0000000000E+00          2.5096438244E+04          1.0000000000E+00          2.4280239182E+00          2.4348073061E+00          4.3338279962E+02          4.3419929394E+02          1.2191292682E-01          1.5729358190E-01          -9.9244702151E-03         -1.8763481315E-03         4.9037563503E-03          
