DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              wlm1_offset               wlm2_offset               wlm4_offset               
2021-01-01                11:53:27.042              0.49545189                11.890845                 1.49545189                1609502007.043            0                         963                       1.3999353027E+02          4.4998344421E+01          3.4687500000E+01          4.5133323669E+01          4.4995719910E+01          2.0000000000E+00          0.0000000000E+00          2.5106037109E+04          1.0000000000E+00          2.1779416346E+00          2.1803963621E+00          4.2491316504E+02          4.2571602804E+02          1.2160201599E-01          1.5689401751E-01          -9.9536160853E-03         -1.8641074251E-03         4.8813586878E-03          
2021-01-01                11:53:27.960              0.49546251                11.891100                 1.49546251                1609502007.961            0                         963                       1.3997613458E+02          4.4998344421E+01          3.4687500000E+01          4.5133323669E+01          4.4995719910E+01          1.0000000000E+00          0.0000000000E+00          2.5096209848E+04          1.0000000000E+00          2.1779416346E+00          2.1803963621E+00          4.2494505057E+02          4.2571602804E+02          1.2160201599E-01          1.5689401751E-01          -9.9444242495E-03         -1.8641074251E-03         4.8813586878E-03          
2021-01-01                11:53:28.467              0.49546837                11.891241                 1.49546837                1609502008.467            0                         963                       1.3997360229E+02          4.4998344421E+01          3.4687500000E+01          4.5133323669E+01          4.4995719910E+01          3.0000000000E+00          0.0000000000E+00          2.5094779297E+04          1.0000000000E+00          2.1779416346E+00          2.1813094319E+00          4.2494505057E+02          4.2574803987E+02          1.2118429791E-01          1.5635717809E-01          -9.9444242495E-03         -1.8641074251E-03         4.8713586878E-03          
2021-01-01                11:53:29.898              0.49548493                11.891638                 1.49548493                1609502009.898            0                         963                       1.4000225415E+02          4.4998237051E+01          3.4687500000E+01          4.5133323669E+01          4.4995719910E+01          2.0000000000E+00          0.0000000000E+00          2.5098630900E+04          1.0000000000E+00          2.1803414334E+00          2.1813094319E+00          4.2494505057E+02          4.2574803987E+02          1.2118429791E-01          1.5635717809E-01          -9.9509406150E-03         -1.8741074251E-03         4.8713586878E-03          
2021-01-01                11:53:30.811              0.49549550                11.891892                 1.49549550                1609502010.811            0                         963                       1.4001030499E+02          4.4998161316E+01          3.4687500000E+01          4.5133323669E+01          4.4995719910E+01          1.0000000000E+00          0.0000000000E+00          2.5102000572E+04          1.0000000000E+00          2.1803414334E+00          2.1813094319E+00          4.2501012081E+02          4.2574803987E+02          1.2118429791E-01          1.5635717809E-01          -9.9609406150E-03         -1.8741074251E-03         4.8713586878E-03          
2021-01-01                11:53:31.318              0.49550137                11.892033                 1.49550137                1609502011.318            0                         963                       1.4001324463E+02          4.4998161316E+01          3.4687500000E+01          4.5133323669E+01          4.4995719910E+01          3.0000000000E+00          0.0000000000E+00          2.5103490234E+04          1.0000000000E+00          2.1803414334E+00          2.1837041056E+00          4.2501012081E+02          4.2581112826E+02          1.2096662386E-01          1.5607742385E-01          -9.9609406150E-03         -1.8741074251E-03         4.8813586878E-03          
2021-01-01                11:53:32.729              0.49551770                11.892425                 1.49551770                1609502012.729            0                         963                       1.4001152838E+02          4.4998161316E+01          3.4687500000E+01          4.5133323669E+01          4.4995719910E+01          2.0000000000E+00          0.0000000000E+00          2.5109178303E+04          1.0000000000E+00          2.1828928561E+00          2.1837041056E+00          4.2501012081E+02          4.2581112826E+02          1.2096662386E-01          1.5607742385E-01          -9.9709406150E-03         -1.8641074251E-03         4.8813586878E-03          
2021-01-01                11:53:33.631              0.49552815                11.892676                 1.49552815                1609502013.632            0                         963                       1.4000743077E+02          4.4998161316E+01          3.4687500000E+01          4.5133323669E+01          4.4995719910E+01          1.0000000000E+00          0.0000000000E+00          2.5109642065E+04          1.0000000000E+00          2.1828928561E+00          2.1837041056E+00          4.2502701749E+02          4.2581112826E+02          1.2096662386E-01          1.5607742385E-01          -9.9809406150E-03         -1.8641074251E-03         4.8813586878E-03          
2021-01-01                11:53:34.132              0.49553395                11.892815                 1.49553395                1609502014.133            0                         963                       1.4000328064E+02          4.4998161316E+01          3.4687500000E+01          4.5133323669E+01          4.4995719910E+01          3.0000000000E+00          0.0000000000E+00          2.5109021484E+04          1.0000000000E+00          2.1828928561E+00          2.1862633450E+00          4.2502701749E+02          4.2582898039E+02          1.2146310606E-01          1.5671549600E-01          -9.9809406150E-03         -1.8641074251E-03         4.8913586878E-03          
2021-01-01                11:53:35.552              0.49555037                11.893209                 1.49555037                1609502015.552            0                         963                       1.4000144676E+02          4.4998008728E+01          3.4687500000E+01          4.5133323669E+01          4.4995628357E+01          2.0000000000E+00          0.0000000000E+00          2.5109289827E+04          1.0000000000E+00          2.1841269699E+00          2.1862633450E+00          4.2502701749E+02          4.2582898039E+02          1.2146310606E-01          1.5671549600E-01          -9.9725936022E-03         -1.8541074251E-03         4.8913586878E-03          
2021-01-01                11:53:36.451              0.49556079                11.893459                 1.49556079                1609502016.452            0                         963                       1.3999470520E+02          4.4998008728E+01          3.4687500000E+01          4.5133323669E+01          4.4995628357E+01          1.0000000000E+00          0.0000000000E+00          2.5107212891E+04          1.0000000000E+00          2.1841269699E+00          2.1862633450E+00          4.2502291764E+02          4.2582898039E+02          1.2146310606E-01          1.5671549600E-01          -9.9715732749E-03         -1.8541074251E-03         4.8913586878E-03          
2021-01-01                11:53:36.953              0.49556660                11.893598                 1.49556660                1609502016.954            0                         963                       1.3998788100E+02          4.4998008728E+01          3.4646634615E+01          4.5133323669E+01          4.4995628357E+01          3.0000000000E+00          0.0000000000E+00          2.5103531175E+04          1.0000000000E+00          2.1841269699E+00          2.1874933708E+00          4.2502291764E+02          4.2582344752E+02          1.2053638439E-01          1.5552446945E-01          -9.9715732749E-03         -1.8541074251E-03         4.9013586878E-03          
2021-01-01                11:53:38.378              0.49558308                11.893994                 1.49558308                1609502018.378            0                         963                       1.3998159191E+02          4.4998008728E+01          3.4625000000E+01          4.5133323669E+01          4.4995628357E+01          2.0000000000E+00          0.0000000000E+00          2.5096824485E+04          1.0000000000E+00          2.1839193600E+00          2.1874933708E+00          4.2502291764E+02          4.2582344752E+02          1.2053638439E-01          1.5552446945E-01          -9.9615732749E-03         -1.8641074251E-03         4.9013586878E-03          
2021-01-01                11:53:39.296              0.49559372                11.894249                 1.49559372                1609502019.297            0                         963                       1.3998043983E+02          4.4998008728E+01          3.4625000000E+01          4.5133323669E+01          4.4995628357E+01          1.0000000000E+00          0.0000000000E+00          2.5093464304E+04          1.0000000000E+00          2.1839193600E+00          2.1874933708E+00          4.2502939131E+02          4.2582344752E+02          1.2053638439E-01          1.5552446945E-01          -9.9515732749E-03         -1.8641074251E-03         4.9013586878E-03          
2021-01-01                11:53:39.802              0.49559957                11.894390                 1.49559957                1609502019.803            0                         963                       1.3998136667E+02          4.4998013423E+01          3.4627403846E+01          4.5133318974E+01          4.4995629531E+01          3.0000000000E+00          0.0000000000E+00          2.5092532527E+04          1.0000000000E+00          2.1839193600E+00          2.1872769524E+00          4.2502939131E+02          4.2582791454E+02          1.2085367438E-01          1.5593225987E-01          -9.9515732749E-03         -1.8641074251E-03         4.9113586878E-03          
2021-01-01                11:53:41.229              0.49561608                11.894786                 1.49561608                1609502021.229            0                         963                       1.4001267862E+02          4.4998130798E+01          3.4645615183E+01          4.5133201599E+01          4.4995658875E+01          2.0000000000E+00          0.0000000000E+00          2.5098485408E+04          1.0000000000E+00          2.1837246757E+00          2.1872769524E+00          4.2502939131E+02          4.2582791454E+02          1.2085367438E-01          1.5593225987E-01          -9.9415732749E-03         -1.8626152831E-03         4.9113586878E-03          
2021-01-01                11:53:42.145              0.49562669                11.895041                 1.49562669                1609502022.146            0                         963                       1.4001342799E+02          4.4998130798E+01          3.4625000000E+01          4.5133201599E+01          4.4995658875E+01          1.0000000000E+00          0.0000000000E+00          2.5101154685E+04          1.0000000000E+00          2.1837246757E+00          2.1872769524E+00          4.2501700224E+02          4.2582791454E+02          1.2085367438E-01          1.5593225987E-01          -9.9315732749E-03         -1.8626152831E-03         4.9113586878E-03          
2021-01-01                11:53:42.654              0.49563257                11.895182                 1.49563257                1609502022.654            0                         963                       1.4000639343E+02          4.4998130798E+01          3.4625000000E+01          4.5133201599E+01          4.4995658875E+01          3.0000000000E+00          0.0000000000E+00          2.5100951172E+04          1.0000000000E+00          2.1837246757E+00          2.1870843491E+00          4.2501700224E+02          4.2581606835E+02          1.2070729141E-01          1.5574412522E-01          -9.9315732749E-03         -1.8626152831E-03         4.9013586878E-03          
2021-01-01                11:53:44.072              0.49564898                11.895576                 1.49564898                1609502024.072            0                         963                       1.3999713886E+02          4.4998130798E+01          3.4687500000E+01          4.5133201599E+01          4.4995658875E+01          2.0000000000E+00          0.0000000000E+00          2.5098879898E+04          1.0000000000E+00          2.1835325603E+00          2.1870843491E+00          4.2501700224E+02          4.2581606835E+02          1.2070729141E-01          1.5574412522E-01          -9.9215732749E-03         -1.8726152831E-03         4.9013586878E-03          
2021-01-01                11:53:44.982              0.49565951                11.895828                 1.49565951                1609502024.982            0                         963                       1.3998940333E+02          4.4998130798E+01          3.4650139665E+01          4.5133128630E+01          4.4995768329E+01          1.0000000000E+00          0.0000000000E+00          2.5095614743E+04          1.0000000000E+00          2.1835325603E+00          2.1870843491E+00          4.2499694055E+02          4.2581606835E+02          1.2070729141E-01          1.5574412522E-01          -9.9269140947E-03         -1.8726152831E-03         4.9013586878E-03          
2021-01-01                11:53:45.489              0.49566538                11.895969                 1.49566538                1609502025.489            0                         963                       1.4000080285E+02          4.4998130798E+01          3.4677884615E+01          4.5133079529E+01          4.4995841980E+01          3.0000000000E+00          0.0000000000E+00          2.5095772236E+04          1.0000000000E+00          2.1835325603E+00          2.1869022666E+00          4.2499694055E+02          4.2579842561E+02          1.2159532679E-01          1.5688542085E-01          -9.9269140947E-03         -1.8726152831E-03         4.8913586878E-03          
2021-01-01                11:53:46.907              0.49568179                11.896363                 1.49568179                1609502026.907            0                         963                       1.4001136449E+02          4.4998130798E+01          3.4631283069E+01          4.5133079529E+01          4.4995841980E+01          2.0000000000E+00          0.0000000000E+00          2.5100779597E+04          1.0000000000E+00          2.1842126399E+00          2.1869022666E+00          4.2499694055E+02          4.2579842561E+02          1.2159532679E-01          1.5688542085E-01          -9.9369140947E-03         -1.8626152831E-03         4.8913586878E-03          
2021-01-01                11:53:47.816              0.49569233                11.896616                 1.49569233                1609502027.817            0                         963                       1.4000754381E+02          4.4998130798E+01          3.4670041899E+01          4.5133079529E+01          4.4995841980E+01          1.0000000000E+00          0.0000000000E+00          2.5101193949E+04          1.0000000000E+00          2.1842126399E+00          2.1869022666E+00          4.2498470356E+02          4.2579842561E+02          1.2159532679E-01          1.5688542085E-01          -9.9469140947E-03         -1.8626152831E-03         4.8913586878E-03          
2021-01-01                11:53:48.319              0.49569814                11.896755                 1.49569814                1609502028.319            0                         963                       1.4000570679E+02          4.4998130798E+01          3.4687500000E+01          4.5133079529E+01          4.4995841980E+01          3.0000000000E+00          0.0000000000E+00          2.5101146484E+04          1.0000000000E+00          2.1842126399E+00          2.1875812350E+00          4.2498470356E+02          4.2578565179E+02          1.2055219554E-01          1.5554479061E-01          -9.9469140947E-03         -1.8626152831E-03         4.9013586878E-03          
2021-01-01                11:53:49.753              0.49571475                11.897154                 1.49571475                1609502029.754            0                         963                       1.4000356233E+02          4.4998021510E+01          3.4625000000E+01          4.5133079529E+01          4.4995869302E+01          2.0000000000E+00          0.0000000000E+00          2.5100443697E+04          1.0000000000E+00          2.1854210974E+00          2.1875812350E+00          4.2498470356E+02          4.2578565179E+02          1.2055219554E-01          1.5554479061E-01          -9.9569140947E-03         -1.8726152831E-03         4.9013586878E-03          
2021-01-01                11:53:50.676              0.49572542                11.897410                 1.49572542                1609502030.676            0                         963                       1.4000663395E+02          4.4998008728E+01          3.4631560773E+01          4.5133079529E+01          4.4995872498E+01          1.0000000000E+00          0.0000000000E+00          2.5102012010E+04          1.0000000000E+00          2.1854210974E+00          2.1875812350E+00          4.2504461606E+02          4.2578565179E+02          1.2055219554E-01          1.5554479061E-01          -9.9659894851E-03         -1.8726152831E-03         4.9013586878E-03          
2021-01-01                11:53:51.187              0.49573134                11.897552                 1.49573134                1609502031.188            0                         963                       1.4000772095E+02          4.4998008728E+01          3.4687500000E+01          4.5133079529E+01          4.4995872498E+01          3.0000000000E+00          0.0000000000E+00          2.5103294922E+04          1.0000000000E+00          2.1854210974E+00          2.1887731015E+00          4.2504461606E+02          4.2584129098E+02          1.2027130227E-01          1.5518377174E-01          -9.9659894851E-03         -1.8726152831E-03         4.9013586878E-03          
2021-01-01                11:53:52.617              0.49574788                11.897949                 1.49574788                1609502032.617            0                         963                       1.3999791809E+02          4.4998008728E+01          3.4625000000E+01          4.5133079529E+01          4.4995872498E+01          2.0000000000E+00          0.0000000000E+00          2.5102468924E+04          1.0000000000E+00          2.1858177727E+00          2.1887731015E+00          4.2504461606E+02          4.2584129098E+02          1.2027130227E-01          1.5518377174E-01          -9.9759894851E-03         -1.8680720903E-03         4.9013586878E-03          
2021-01-01                11:53:53.542              0.49575859                11.898206                 1.49575859                1609502033.542            0                         963                       1.3998984422E+02          4.4998008728E+01          3.4625000000E+01          4.5133079529E+01          4.4995872498E+01          1.0000000000E+00          0.0000000000E+00          2.5098904178E+04          1.0000000000E+00          2.1858177727E+00          2.1887731015E+00          4.2505876893E+02          4.2584129098E+02          1.2027130227E-01          1.5518377174E-01          -9.9659894851E-03         -1.8680720903E-03         4.9013586878E-03          
2021-01-01                11:53:54.048              0.49576444                11.898347                 1.49576444                1609502034.048            0                         963                       1.3999456787E+02          4.4998008728E+01          3.4625000000E+01          4.5133079529E+01          4.4995872498E+01          3.0000000000E+00          0.0000000000E+00          2.5097640625E+04          1.0000000000E+00          2.1858177727E+00          2.1891639662E+00          4.2505876893E+02          4.2585394493E+02          1.2009174320E-01          1.5495298952E-01          -9.9659894851E-03         -1.8680720903E-03         4.8913586878E-03          
2021-01-01                11:53:55.460              0.49578080                11.898739                 1.49578080                1609502035.461            0                         963                       1.4001580811E+02          4.4998008728E+01          3.4687500000E+01          4.5133079529E+01          4.4995841980E+01          2.0000000000E+00          0.0000000000E+00          2.5105337891E+04          1.0000000000E+00          2.1865603456E+00          2.1891639662E+00          4.2505876893E+02          4.2585394493E+02          1.2009174320E-01          1.5495298952E-01          -9.9559894851E-03         -1.8752383500E-03         4.8913586878E-03          
2021-01-01                11:53:56.367              0.49579128                11.898991                 1.49579128                1609502036.367            0                         963                       1.4001076503E+02          4.4998008728E+01          3.4687500000E+01          4.5133079529E+01          4.4995841980E+01          1.0000000000E+00          0.0000000000E+00          2.5106949775E+04          1.0000000000E+00          2.1865603456E+00          2.1891639662E+00          4.2515741907E+02          4.2585394493E+02          1.2009174320E-01          1.5495298952E-01          -9.9459894851E-03         -1.8752383500E-03         4.8913586878E-03          
2021-01-01                11:53:56.868              0.49579709                11.899130                 1.49579709                1609502036.869            0                         963                       1.4001062012E+02          4.4998008728E+01          3.4687500000E+01          4.5133079529E+01          4.4995841980E+01          3.0000000000E+00          0.0000000000E+00          2.5106996094E+04          1.0000000000E+00          2.1865603456E+00          2.1899060991E+00          4.2515741907E+02          4.2595240494E+02          1.2015823118E-01          1.5503844497E-01          -9.9459894851E-03         -1.8752383500E-03         4.9013586878E-03          
2021-01-01                11:53:58.301              0.49581367                11.899528                 1.49581367                1609502038.301            0                         963                       1.3998689545E+02          4.4998008728E+01          3.4625000000E+01          4.5133079529E+01          4.4995841980E+01          2.0000000000E+00          0.0000000000E+00          2.5100035570E+04          1.0000000000E+00          2.1865189616E+00          2.1899060991E+00          4.2515741907E+02          4.2595240494E+02          1.2015823118E-01          1.5503844497E-01          -9.9359894851E-03         -1.8652383500E-03         4.9013586878E-03          
2021-01-01                11:53:59.207              0.49582416                11.899780                 1.49582416                1609502039.207            0                         963                       1.3998397870E+02          4.4998176489E+01          3.4625000000E+01          4.5133177390E+01          4.4995855960E+01          1.0000000000E+00          0.0000000000E+00          2.5095738281E+04          1.0000000000E+00          2.1865189616E+00          2.1899060991E+00          4.2522100596E+02          4.2595240494E+02          1.2015823118E-01          1.5503844497E-01          -9.9401628762E-03         -1.8652383500E-03         4.9013586878E-03          
2021-01-01                11:53:59.713              0.49583001                11.899920                 1.49583001                1609502039.713            0                         963                       1.3998446655E+02          4.4998374939E+01          3.4625000000E+01          4.5133293152E+01          4.4995872498E+01          3.0000000000E+00          0.0000000000E+00          2.5092707031E+04          1.0000000000E+00          2.1865189616E+00          2.1898872686E+00          4.2522100596E+02          4.2602148574E+02          1.2171359514E-01          1.5703741341E-01          -9.9401628762E-03         -1.8652383500E-03         4.8913586878E-03          
2021-01-01                11:54:01.145              0.49584660                11.900318                 1.49584660                1609502041.146            0                         963                       1.4000406036E+02          4.4998374939E+01          3.4635143979E+01          4.5133293152E+01          4.4995872498E+01          2.0000000000E+00          0.0000000000E+00          2.5096181170E+04          1.0000000000E+00          2.1868297295E+00          2.1898872686E+00          4.2522100596E+02          4.2602148574E+02          1.2171359514E-01          1.5703741341E-01          -9.9501628762E-03         -1.8552383500E-03         4.8913586878E-03          
2021-01-01                11:54:02.062              0.49585720                11.900573                 1.49585720                1609502042.062            0                         963                       1.4001304626E+02          4.4998374939E+01          3.4687500000E+01          4.5133293152E+01          4.4995872498E+01          1.0000000000E+00          0.0000000000E+00          2.5101208984E+04          1.0000000000E+00          2.1868297295E+00          2.1898872686E+00          4.2531705419E+02          4.2602148574E+02          1.2171359514E-01          1.5703741341E-01          -9.9542467602E-03         -1.8552383500E-03         4.8913586878E-03          
2021-01-01                11:54:02.568              0.49586306                11.900713                 1.49586306                1609502042.568            0                         963                       1.4001620953E+02          4.4998374939E+01          3.4687500000E+01          4.5133293152E+01          4.4995872498E+01          3.0000000000E+00          0.0000000000E+00          2.5104081130E+04          1.0000000000E+00          2.1868297295E+00          2.1902057615E+00          4.2531705419E+02          4.2611943704E+02          1.2067774543E-01          1.5570615185E-01          -9.9542467602E-03         -1.8552383500E-03         4.8913586878E-03          
2021-01-01                11:54:03.999              0.49587962                11.901111                 1.49587962                1609502043.999            0                         963                       1.4001427751E+02          4.4998340427E+01          3.4687500000E+01          4.5133267268E+01          4.4995915638E+01          2.0000000000E+00          0.0000000000E+00          2.5108705477E+04          1.0000000000E+00          2.1872430698E+00          2.1902057615E+00          4.2531705419E+02          4.2611943704E+02          1.2067774543E-01          1.5570615185E-01          -9.9642467602E-03         -1.8452383500E-03         4.8913586878E-03          
2021-01-01                11:54:04.930              0.49589039                11.901369                 1.49589039                1609502044.930            0                         963                       1.4000429902E+02          4.4998252869E+01          3.4687500000E+01          4.5133201599E+01          4.4996025085E+01          1.0000000000E+00          0.0000000000E+00          2.5108527020E+04          1.0000000000E+00          2.1872430698E+00          2.1902057615E+00          4.2534972263E+02          4.2611943704E+02          1.2067774543E-01          1.5570615185E-01          -9.9599108978E-03         -1.8452383500E-03         4.8913586878E-03          
2021-01-01                11:54:05.437              0.49589627                11.901511                 1.49589627                1609502045.438            0                         963                       1.3999969482E+02          4.4998252869E+01          3.4687500000E+01          4.5133201599E+01          4.4996025085E+01          3.0000000000E+00          0.0000000000E+00          2.5107677734E+04          1.0000000000E+00          2.1872430698E+00          2.1906180968E+00          4.2534972263E+02          4.2615177662E+02          1.2159580617E-01          1.5688603693E-01          -9.9599108978E-03         -1.8452383500E-03         4.9013586878E-03          
2021-01-01                11:54:06.851              0.49591263                11.901903                 1.49591263                1609502046.851            0                         963                       1.4000273318E+02          4.4998252869E+01          3.4687500000E+01          4.5133201599E+01          4.4996025085E+01          2.0000000000E+00          0.0000000000E+00          2.5108801267E+04          1.0000000000E+00          2.1864831730E+00          2.1906180968E+00          4.2534972263E+02          4.2615177662E+02          1.2159580617E-01          1.5688603693E-01          -9.9499108978E-03         -1.8552383500E-03         4.9013586878E-03          
2021-01-01                11:54:07.752              0.49592306                11.902153                 1.49592306                1609502047.752            0                         963                       1.3999555228E+02          4.4998252869E+01          3.4687500000E+01          4.5133201599E+01          4.4996025085E+01          1.0000000000E+00          0.0000000000E+00          2.5106131318E+04          1.0000000000E+00          2.1864831730E+00          2.1906180968E+00          4.2534074401E+02          4.2615177662E+02          1.2159580617E-01          1.5688603693E-01          -9.9399108978E-03         -1.8552383500E-03         4.9013586878E-03          
2021-01-01                11:54:08.253              0.49592885                11.902293                 1.49592885                1609502048.253            0                         963                       1.3999429321E+02          4.4998252869E+01          3.4687500000E+01          4.5133201599E+01          4.4996025085E+01          3.0000000000E+00          0.0000000000E+00          2.5105570312E+04          1.0000000000E+00          2.1864831730E+00          2.1898641929E+00          4.2534074401E+02          4.2614448450E+02          1.2119155857E-01          1.5636650940E-01          -9.9399108978E-03         -1.8552383500E-03         4.8913586878E-03          
2021-01-01                11:54:09.677              0.49594534                11.902688                 1.49594534                1609502049.677            0                         963                       1.4000067914E+02          4.4998268370E+01          3.4687500000E+01          4.5133217100E+01          4.4995994083E+01          2.0000000000E+00          0.0000000000E+00          2.5107030072E+04          1.0000000000E+00          2.1859011758E+00          2.1898641929E+00          4.2534074401E+02          4.2614448450E+02          1.2119155857E-01          1.5636650940E-01          -9.9299108978E-03         -1.8574070417E-03         4.8913586878E-03          
2021-01-01                11:54:10.586              0.49595587                11.902941                 1.49595587                1609502050.587            0                         963                       1.4000128796E+02          4.4998283386E+01          3.4687500000E+01          4.5133232117E+01          4.4995964050E+01          1.0000000000E+00          0.0000000000E+00          2.5107457882E+04          1.0000000000E+00          2.1859011758E+00          2.1898641929E+00          4.2533487221E+02          4.2614448450E+02          1.2119155857E-01          1.5636650940E-01          -9.9363325119E-03         -1.8574070417E-03         4.8913586878E-03          
2021-01-01                11:54:11.088              0.49596168                11.903080                 1.49596168                1609502051.089            0                         963                       1.3999934387E+02          4.4998283386E+01          3.4687500000E+01          4.5133232117E+01          4.4995964050E+01          3.0000000000E+00          0.0000000000E+00          2.5106777344E+04          1.0000000000E+00          2.1859011758E+00          2.1892731049E+00          4.2533487221E+02          4.2613665394E+02          1.2100829744E-01          1.5613098296E-01          -9.9363325119E-03         -1.8574070417E-03         4.8813586878E-03          
2021-01-01                11:54:12.509              0.49597812                11.903475                 1.49597812                1609502052.510            0                         963                       1.3999000549E+02          4.4998283386E+01          3.4687500000E+01          4.5133232117E+01          4.4995964050E+01          2.0000000000E+00          0.0000000000E+00          2.5103539062E+04          1.0000000000E+00          2.1851686731E+00          2.1892731049E+00          4.2533487221E+02          4.2613665394E+02          1.2100829744E-01          1.5613098296E-01          -9.9263325119E-03         -1.8674070417E-03         4.8813586878E-03          
2021-01-01                11:54:13.427              0.49598874                11.903730                 1.49598874                1609502053.427            0                         963                       1.3997390536E+02          4.4998283386E+01          3.4687500000E+01          4.5133232117E+01          4.4995964050E+01          1.0000000000E+00          0.0000000000E+00          2.5094734461E+04          1.0000000000E+00          2.1851686731E+00          2.1892731049E+00          4.2533857833E+02          4.2613665394E+02          1.2100829744E-01          1.5613098296E-01          -9.9163325119E-03         -1.8674070417E-03         4.8813586878E-03          
2021-01-01                11:54:13.937              0.49599465                11.903872                 1.49599465                1609502053.938            0                         963                       1.3997381592E+02          4.4998283386E+01          3.4687500000E+01          4.5133232117E+01          4.4995964050E+01          3.0000000000E+00          0.0000000000E+00          2.5094685547E+04          1.0000000000E+00          2.1851686731E+00          2.1885410770E+00          4.2533857833E+02          4.2614074875E+02          1.2130669936E-01          1.5651448645E-01          -9.9163325119E-03         -1.8674070417E-03         4.8913586878E-03          
2021-01-01                11:54:15.362              0.49601115                11.904267                 1.49601115                1609502055.363            0                         963                       1.4000388740E+02          4.4998374939E+01          3.4687500000E+01          4.5133232117E+01          4.4996055603E+01          2.0000000000E+00          0.0000000000E+00          2.5096328432E+04          1.0000000000E+00          2.1851090967E+00          2.1885410770E+00          4.2533857833E+02          4.2614074875E+02          1.2130669936E-01          1.5651448645E-01          -9.9263325119E-03         -1.8774070417E-03         4.8913586878E-03          
