DATE_TIME,12CO2_m,12CO2_dry_m,13CO2_m,HP_12CH4_m,HP_12CH4_dry_m,HP_13CH4_m,HR_12CH4_m,HR_12CH4_dry_m,HR_13CH4_m,H2O_m,12CO2_sd,12CO2_dry_sd,13CO2_sd,HP_12CH4_sd,HP_12CH4_dry_sd,HP_13CH4_sd,HR_12CH4_sd,HR_12CH4_dry_sd,HR_13CH4_sd,H2O_sd
2020-03-31 09:00:00,421.7052667026975,422.4527651660538,4.724776437375008,1.9960517319533366,1.9984920205816865,0.021627719085205655,1.986265634003305,1.9894415068592306,0.021547995055551616,0.10221660813217077,0.9538026669488338,0.9602926677992843,0.0121594147366313,0.004357771634428973,0.0043499111218359135,0.00038802710322817714,0.02166243121027321,0.021691042869604445,0.0003575031707751859,0.0024716495919572218
2020-03-31 10:00:00,420.59079689974186,421.3032959378226,4.710393113478756,2.0035128298998877,2.0058538820478153,0.021628554588355983,1.9907294209909507,1.993771533876982,0.021567371674473784,0.09770677470961922,0.24887391261623718,0.24622167138436918,0.006014243499169512,0.011310277738397255,0.01134403498572035,0.00037288739969204684,0.022403429080841197,0.022449118060406215,0.000342451562938512,0.0022832895194289044
2020-03-31 11:00:00,419.1210600060618,419.7974272296418,4.692144493069854,1.9735318047717265,1.9757286039820807,0.02128193291667169,1.9580778958326757,1.9609282873532834,0.021229077687925823,0.09308893575179752,0.8551866520723181,0.8631534461847147,0.01151785427452586,0.014815663151988243,0.014855122397690167,0.0003389115522986309,0.02361239538665994,0.02366464947009561,0.00031784427569386044,0.0023268524321703394
2020-03-31 12:00:00,415.3138725567617,415.95455295091693,4.645851473530231,1.9459173021504026,1.947987814216241,0.020969306148349767,1.9296761346672058,1.9323611225134745,0.020923836146575316,0.08899679092797869,0.9776295222857184,0.9867346822707074,0.012859294899106076,0.006118169928462675,0.006148969204886698,0.00025468909521546615,0.017865683998788896,0.01789928186414825,0.0002381887899668014,0.002345287580821693
2020-03-31 13:00:00,413.30968762897925,413.91970717060735,4.618761042589699,1.934175493869881,1.936144434309059,0.020803562638501742,1.9220207982097344,1.9245793137749139,0.02076629959787394,0.08515995944399031,0.3925870923929901,0.39793987713314255,0.007014913590580764,0.0023055356448504834,0.002288669756963708,0.00022434844346236527,0.017199903091547196,0.017214303620400866,0.00020608315212984,0.00227810563270685
2020-03-31 14:00:00,413.02967573221923,413.6129297813392,4.608887504141182,1.9659720801400173,1.9678865918262949,0.021112361565970385,1.9564120912615564,1.958903110246252,0.021081055139658765,0.08149411650850691,0.2683650186558093,0.2689185768159192,0.006365714997590061,0.033039941939741024,0.03305355691077643,0.0003990368313607815,0.03667499413630765,0.03669952343188402,0.00039191714621073144,0.0020660515178225936
2020-03-31 15:00:00,410.9208390723268,411.4754609098356,4.5806050728667635,1.9805965071256313,1.98244021848957,0.021261076146503365,1.97260769268035,1.9750085746411554,0.021231577219417076,0.07789774554867623,1.2530370416419947,1.2585408734016539,0.015307194413631046,0.017183593695045435,0.017207995737320007,0.0002488636755634447,0.022565544630678114,0.022599570484950867,0.00024202101183996746,0.001882414452670999
2020-03-31 16:00:00,409.25843493387544,409.8042820295144,4.560624866866317,1.908903528427935,1.910659729096074,0.020507815254151004,1.9020326104083043,1.9043206507251778,0.020476420792206858,0.0769764516683229,0.587610961403573,0.5942961955343872,0.007500579552516053,0.014725689263155036,0.01476386114970559,0.000216293455600451,0.020384821632895414,0.02043267017871399,0.00021113475791984679,0.00157093527929951
2020-03-31 17:00:00,,,,,,,,,,,,,,,,,,,,
2020-03-31 18:00:00,405.8851113384872,406.35775880294767,4.516754436261112,1.87747349113611,1.8789815304561062,0.020197002075309053,1.8768253920311966,1.8787961691513004,0.02016930119956544,0.06723439740929432,0.27850779185230756,0.2754306097756793,0.004503758695683255,0.003221452263607276,0.0032315679006992876,0.00013041316122442716,0.01308233897186025,0.013099685760679698,0.00012257756764676758,0.0016006123525948528
2020-03-31 19:00:00,405.90031055997076,406.3574438112559,4.51603325342052,1.8558828261660192,1.8573246526922118,0.019963448892178107,1.8568386646483261,1.8587243663273993,0.019937564789433048,0.06503172930293878,0.27048151534899495,0.267375412387435,0.004862903380846584,0.00961528943255328,0.009632600179875212,0.00016178415075590973,0.01561406978181092,0.015638212819615933,0.0001577474546289615,0.0015412940692287377
2020-03-31 20:00:00,408.5160133877691,408.96437152107177,4.54641073398629,1.8412864303298302,1.8426804735840954,0.019790512594330636,1.843108808034715,1.8449329159519863,0.01976937179146115,0.06337952154310522,1.5166916916860973,1.5145369089636789,0.01756683917570372,0.0014593208429531021,0.0014662780816584843,0.00011816133815189611,0.012540340651418532,0.01255261941006674,0.00011230377123348612,0.0014989086809414135
2020-03-31 21:00:00,415.46221636437036,415.90889118975906,4.624913574389695,1.8557786157394776,1.8571549143197694,0.019935472859805053,1.856400782535351,1.8582004683573123,0.01991891013333406,0.06209249193127805,2.8340685157837857,2.8333988728168533,0.03213315744075587,0.015202557131039565,0.015203921314924596,0.00019190555119033537,0.019335616893507684,0.019345144712332705,0.0001907781014126579,0.0014396389281173807
2020-03-31 22:00:00,423.6877276819662,424.13586452947357,4.717583482928872,2.0169453625925473,2.018416479627921,0.02165128353633958,2.018394691474809,2.020319064575578,0.02163986567077656,0.06108838462618366,1.1019297564300856,1.100401145682142,0.013149099540324071,0.05447467393878534,0.054507326478228556,0.0005854772010415415,0.05585848201985946,0.05590281099150007,0.0005887369892845054,0.001291339379804349
2020-03-31 23:00:00,429.19252782723646,429.6391580395491,4.7794466033585525,2.0443981739408446,2.0458655688305467,0.0219474838598005,2.0461657982273995,2.048085531978318,0.021939040856829243,0.06010816859033898,2.6587523816568086,2.657839055963136,0.029778131431714754,0.01686885257473412,0.016893132115696423,0.00020471226288179247,0.02074129202006658,0.020774986076516337,0.0002024308216235353,0.0013101336256691643
2020-04-01 00:00:00,435.53264129869234,435.97678552178166,4.850208977981744,1.945381155458847,1.9467496970089084,0.020895178333375897,1.947124026338729,1.9489144289633946,0.020886123994041838,0.05890517477418023,0.7671621721232933,0.7641221280692436,0.009026424942569004,0.023803916941207336,0.023831374010656336,0.00026639440702875416,0.025920837849231132,0.025956887328994153,0.0002642342834984735,0.0011817657270024263
2020-04-01 01:00:00,432.22641092933634,432.65937928628523,4.813969927270586,1.9011276379552493,1.9024412669316129,0.02041899324991023,1.9018677934006545,1.9035854698145385,0.02040983801534141,0.057859533521845675,3.4837886028255003,3.4903490073029872,0.0386494387960889,0.009709635573288595,0.009726050122362209,0.00014175013279198873,0.01513999581120332,0.01516206193441492,0.00013849969785038134,0.0011686482456305216
2020-04-01 02:00:00,425.10963629955387,425.5289678677403,4.736213261804206,1.894352343946607,1.8956412770105877,0.020328121619657327,1.8946792119981362,1.8963642248602655,0.020322158672946455,0.0569784456169782,0.71510341551845,0.7169038008875687,0.008097872765056899,0.01176333807235777,0.011770896784751841,0.00015292990412178826,0.015893238429658493,0.015906433991482165,0.00015309138907761697,0.0010641234422026742
2020-04-01 03:00:00,425.56727723163584,425.9838120243176,4.739824585310111,2.0425801354865354,2.043958858769286,0.021890360600338308,2.0442376656038057,2.0460412928216387,0.02189151587011833,0.05653806343487962,2.065230400561304,2.0667120833795485,0.02284515659806717,0.04363770731489802,0.04366674717642255,0.00046989120982270457,0.04576710722628333,0.04580654539349596,0.0004716691254097627,0.000993130983082448
2020-04-01 04:00:00,436.7171826755999,437.13762754842264,4.864316216756096,2.028862634956401,2.030209911280633,0.021728642695710502,2.0293585665445355,2.031119916547284,0.021733585701018673,0.05561929045551964,3.0901960687368346,3.091046773589437,0.03485178415199939,0.02329447918084839,0.02331715502988773,0.0002655068965918301,0.025679629227513885,0.02571044196249127,0.00026350354931804824,0.00102296379879116
2020-04-01 05:00:00,433.2463303109637,433.658799782189,4.828788104446849,2.020441796117395,2.0217683488554403,0.021631603089412147,2.0200180924607825,2.021751623941163,0.021637220196578665,0.05499784248610889,2.7657508444852974,2.769926610598031,0.029951538519787897,0.027510701223837284,0.027525546530726887,0.0003005238272179653,0.029456285149328215,0.0294777461801878,0.00030001711561951583,0.0009681380885717209
2020-04-01 06:00:00,433.266304532954,433.6789225305385,4.831235793741033,2.425953501729365,2.4275468573477306,0.025929788269922725,2.428674531130945,2.4307594328758064,0.025954105562687638,0.05501678816789846,1.9339738611281851,1.9379115683243302,0.022177266281676825,0.20208247739060956,0.20222325255163956,0.002145629305935563,0.20409440089793277,0.204280147606412,0.0021552854330673522,0.0009923859486857308
2020-04-01 07:00:00,432.5495276763449,432.96255219119945,4.824720964160072,2.683310409155158,2.6850767887325167,0.02866108440273217,2.688458088790706,2.6907714832953293,0.028696868919748018,0.05515907943818689,1.7643583109260381,1.768009539666529,0.01953612414826763,0.14740047228406225,0.1475073804681745,0.0015611606613145177,0.14798049738347185,0.14812073192000172,0.0015666769908154804,0.0009841644296992725
2020-04-01 08:00:00,428.8032209779895,429.2011047418273,4.783924152002623,2.3200463319230202,2.3215303432472436,0.024814593255412888,2.323107620257379,2.3250498557529182,0.024835581218150164,0.053606131338711914,1.5351951825107026,1.5375549772633605,0.01712015276751096,0.09092098040225406,0.09097533852634451,0.0009697970500788375,0.09110222980258303,0.0911735669171856,0.0009726621483528662,0.0008970406939467101
2020-04-01 09:00:00,421.1881921676427,421.5712200960492,4.7004699939147425,2.344716020239076,2.3461863523254034,0.02508708954048542,2.3452559373096817,2.347178202731008,0.025108063380145224,0.05253537229797003,2.1083654689780498,2.113997037384663,0.023188198146194744,0.07408351792728961,0.0741443897574043,0.0007896243115107849,0.07502963642453826,0.07510983464912263,0.0007915717834127147,0.0009940449645992175
2020-04-01 10:00:00,416.582781266548,416.9527423886991,4.650347267601515,2.104403914522308,2.1056929280468504,0.022542950046640694,2.1035762092771986,2.1052603020561698,0.022556739511040397,0.05130760533217027,0.7202495363999564,0.7237935167411218,0.008184355729040403,0.05942704653117961,0.059474863984066276,0.000638690152268312,0.060955815483672925,0.061019376846949046,0.0006403082857620192,0.0009905404928344647
2020-04-01 11:00:00,414.1365181101943,414.4933340004552,4.624210949249232,1.914031035495192,1.9151685155462497,0.020523662360449346,1.9097574303151263,1.9112407664723619,0.02052987016487131,0.04977971465448281,0.40679427235888815,0.40733014097855635,0.005235715655986329,0.015678549632009462,0.015693195967518617,0.00018648822456336246,0.01793732115721492,0.01795743181631206,0.00018568620581400794,0.0009517443001234643
2020-04-01 12:00:00,414.41638026468894,414.7683251545199,4.628329469088171,1.90639679711711,1.9075135109488266,0.020437653299512453,1.900171447947537,1.9016261903107596,0.02044420107181137,0.049068230474931994,0.28391305186959753,0.28397374290069294,0.00424907918068314,0.009888397244884904,0.009898641990717133,0.00013947049055162815,0.01352107230662623,0.013535433275146117,0.00013585975115758855,0.0008699444600685765
2020-04-01 13:00:00,411.15593512244914,411.4973748907376,4.593371770314836,1.891740635442757,1.8928241785986566,0.020267799040621478,1.8859999152734102,1.8874117158646166,0.020277066809181173,0.047981993720044275,1.6733850493285647,1.6769315619446585,0.018459378734885075,0.004405066139881797,0.004402624881454619,9.328324154256246e-05,0.01012591047049086,0.010129961617062326,8.882580275945905e-05,0.0009345564794803048
2020-04-01 14:00:00,408.06357661747677,408.39809768787705,4.559903863562334,1.9130767695439652,1.914158398714452,0.02048727225072884,1.9068261311873107,1.9082351365559214,0.02049755075975562,0.047366376184362916,0.603341088961448,0.6054424781472081,0.007181130109340288,0.011405138114027711,0.011407164153312298,0.00014615794285386955,0.015167106216727599,0.015173960297795558,0.00014364738265742878,0.0008951931525426476
2020-04-01 15:00:00,405.12681039016445,405.45452914723006,4.527996229073556,1.9410529173726057,1.9421358329716003,0.02078373639505766,1.9359616077370674,1.9373731872370168,0.02079733059875239,0.04674015570246187,0.857507171539292,0.8600355382341802,0.009941974492387729,0.01041139009494853,0.010421673199480622,0.0001374972507908279,0.013770287166296455,0.013785075326987828,0.00013294942392715834,0.000974041909411345
2020-04-01 16:00:00,404.5720650186406,404.89271192160436,4.521047024366338,1.9082609023762724,1.909304052368974,0.020440063639001017,1.9037184482089156,1.905078482717407,0.02045136021633293,0.04579665505908821,0.2313913359977506,0.2297128693300813,0.0036074356247441128,0.009428811859843674,0.009439836003102317,0.00012527822882123249,0.012571056091086623,0.012584630405394327,0.00012133498548536596,0.00091172171289949
2020-04-01 17:00:00,405.1788347337879,405.4951030461169,4.526748096446626,1.896248869423741,1.8972697594508083,0.020353595232973237,1.891585546796666,1.892916440154133,0.02036112200990548,0.04510514598901596,0.37534718625991703,0.3728728917838343,0.004634300483781484,0.003353117804054317,0.0033520532053830654,9.099150746006236e-05,0.00983749151395037,0.009842189635849085,8.58042049375605e-05,0.0009308328012617275
2020-04-01 18:00:00,407.08972240163234,407.40192321088676,4.546460703280757,1.8733084871308394,1.8742994586458803,0.02012039045918608,1.8680431563843098,1.8693346331069192,0.020126709477279785,0.044316916320587894,0.6366774388416208,0.6343610438460493,0.007293731128684611,0.01069600222448368,0.010709724586271892,0.0001379219307019349,0.013817126235301607,0.013834708644753092,0.00013436931963699668,0.0009238292384192828
2020-04-01 19:00:00,409.4509894613596,409.7586466371066,4.572453765076632,1.859365627100065,1.8603293139683585,0.01997504624452304,1.8546537733258515,1.855909985450064,0.01998285109087714,0.043422705262606616,0.6591533942915269,0.6577240904343914,0.007876558227923915,0.0014807531062791166,0.001473906366626426,8.177751256388332e-05,0.008931012898507418,0.00893653722430388,7.669354690551958e-05,0.0009061706431025262
2020-04-01 20:00:00,410.22154460741524,410.52594869612744,4.58100493871422,1.8661888978452332,1.8671441069842625,0.02003899885053888,1.8602231048983338,1.8614673747487223,0.02004645596080448,0.042884511763870065,0.7315292125657329,0.7309154130853334,0.008427224267471844,0.0012530952838198202,0.0012513227437174835,8.286876737955e-05,0.009108210599572064,0.009114633754349346,7.598756894060526e-05,0.0008320548409822149
2020-04-01 21:00:00,413.6267789746445,413.9305210914138,4.61827781866983,1.8657630111007963,1.86670806380366,0.020030248680587136,1.8599033563574907,1.8611345266573633,0.020038658598804826,0.04243865176838762,0.8010610571635138,0.8011535939740749,0.009246182404510583,0.004376092215749951,0.004380178866082964,9.515038297830602e-05,0.009874970700427624,0.009882254831288715,9.00441726366165e-05,0.0008098492126689429
2020-04-01 22:00:00,413.7268892468731,414.0283359612226,4.619333500201939,1.8835520375402048,1.8844986744336611,0.020213159057436394,1.8785692833445806,1.8798030788527567,0.020223314664224293,0.0421093067842686,0.5116065112438182,0.5115873365111976,0.006283834174229857,0.03880850563538026,0.0388289835667436,0.0004194352272840407,0.040942893704386606,0.04097104292971685,0.00041990266792782144,0.0007846005200464215
2020-04-01 23:00:00,412.8275557305833,413.1283881357647,4.609764178586419,1.9931495640164187,1.9941513037255394,0.021370548374035524,1.991068997797606,1.9923767403578903,0.02138685104567866,0.042114304223536944,0.353442136020881,0.35515798115973074,0.004817440474221804,0.022230203484745237,0.022249183263955207,0.00024618405224620296,0.024338133384424202,0.024363783847995254,0.00024482151001741767,0.0008680963826034517
2020-04-02 00:00:00,411.07599737812495,411.36839926196916,4.590343283505646,1.9372022782339422,1.9381525922090281,0.020771873844509296,1.9331966768209372,1.9344360153509117,0.020787042437886066,0.041109190600057084,0.45137230106304366,0.452963732976966,0.0056622360034706875,0.014939082942761151,0.014942850583384732,0.0001813566425836067,0.01747942944761143,0.017486390630379586,0.0001778363844221845,0.0008200574001495204
2020-04-02 01:00:00,410.7376708683829,411.0266010873119,4.586386978871584,1.9049969632474817,1.9059212917614385,0.02044011204792688,1.9003984829354479,1.9016034441479128,0.02045244754527721,0.04065663393070013,0.6031108362715828,0.6024550663825016,0.007197109320069629,0.02845215524337427,0.028468999327646568,0.0003086512355321681,0.029324348167022,0.02934666301524576,0.00030753851095490593,0.000827698405749089
2020-04-02 02:00:00,413.20953088133865,413.49748268799897,4.61296299868865,1.903252431922953,1.9041672321753222,0.020429410388314462,1.8994042518551533,1.9005973074372287,0.020442373185211308,0.04027646546971785,0.8733389898599746,0.8735770749450519,0.009799755080199797,0.03562975506532415,0.03564735355708344,0.00039094644944519903,0.03687338552995739,0.03689702477327487,0.00039055622136224924,0.0007703572671242683
2020-04-02 03:00:00,411.59821772285926,411.883763264031,4.5942317912672515,1.9975913884200869,1.9985471220799698,0.021448625399985995,1.9937777352603498,1.9950242865805392,0.021462508161223828,0.040096821630887305,0.47503836679029054,0.4748695898987992,0.006121094997666754,0.03794260919211853,0.0379618489321575,0.0004184559327073037,0.03878226264426471,0.038807743550499714,0.0004171698483438962,0.0007645572207973202
2020-04-02 04:00:00,414.2285592201067,414.51382632245935,4.62260021073026,2.007621306148253,2.0085747794287374,0.021571300254863136,2.003732658723703,2.0049762389810226,0.021584865002136203,0.03980431041505453,1.1371421559387278,1.1370857453110281,0.01239088257828076,0.015895821118167338,0.01590254690821583,0.0001874233025969593,0.018305486681261626,0.01831559699939026,0.0001846567932099603,0.000744503135989267
2020-04-02 05:00:00,420.4563571733874,420.7458772669818,4.689851738396167,2.0846624833449536,2.085652357822868,0.022395897909856598,2.0809133242008913,2.08220452777208,0.022410429558024747,0.03980019397019812,3.5050004315927583,3.5076741990919102,0.03829193131582098,0.0320829468502823,0.03209884851378656,0.0003529979384467478,0.033616065971081556,0.03363766108213374,0.00035298642348871785,0.0007289128366252881
2020-04-02 06:00:00,434.3091291196921,434.6074190169212,4.84160549044526,2.1287814770943085,2.1297896468005053,0.022872172582497192,2.1253733894333933,2.126688818178551,0.022889019323432427,0.039698697479793,3.67464172341141,3.677137565424472,0.04029246475728336,0.01718554279480599,0.017192993984740067,0.00020102040070456816,0.01914738578454125,0.0191579691613163,0.0001989043379965771,0.0007336571139391923
2020-04-02 07:00:00,441.08668003710807,441.3895545804248,4.91584537680521,2.2324842178290454,2.233541251489207,0.02396842211780932,2.2291688716995215,2.230548170673766,0.023989355316543857,0.03969110563843426,1.3780314343465627,1.3800236040866916,0.015215169804296136,0.04773933985791824,0.04776552111810436,0.000523408438379455,0.049287897071332756,0.04932334363055122,0.0005239129674226537,0.0007807195213896271
2020-04-02 08:00:00,432.0194596536523,432.31673085413894,4.816170679845566,2.3168725228270235,2.3179717499599715,0.02483817301688755,2.3135940998752798,2.315028537180195,0.024863313801675856,0.039773810068199196,1.9577508330317872,1.9588874052099308,0.021983563222278835,0.07572241731543192,0.07576221677746081,0.0008012260789867925,0.07566298553498521,0.07571492174952812,0.0008033403444776863,0.0007823123249644507
2020-04-02 09:00:00,425.65864025596875,425.9441650031754,4.74639053901993,2.100724441579364,2.1016964747741373,0.022536029730187257,2.097145762675877,2.098413878691009,0.022557405049112873,0.03877067002352396,2.266258020587042,2.270391241189425,0.025027307822601933,0.09529250044622495,0.09534559808468916,0.0010187624145253395,0.09582982661498249,0.09589938682490044,0.0010198631283496423,0.0008514494612483488
2020-04-02 10:00:00,418.6953157101976,418.9741144706922,4.669768719497314,2.138184537331966,2.139166246849882,0.02292618346567214,2.13449565137658,2.1357762921592287,0.022947459411944107,0.03848879901287262,1.7561653352645108,1.7581989559328381,0.01935513569452165,0.04992834635139412,0.0499512269178671,0.0005354675801706206,0.050503525764077344,0.050533676128459167,0.0005359516601426387,0.000774688288899381
2020-04-02 11:00:00,412.54367555431946,412.8123147417778,4.60202592867348,1.9687829356558144,1.9696670917205827,0.02112865002397288,1.9657097875310383,1.9668634024750413,0.021145094951236943,0.03763849436968845,1.4163833022508265,1.4181041502102594,0.01620274810916791,0.018756596543509845,0.0187675121444144,0.00021665411746707325,0.02088745856874851,0.020902329890884596,0.00021519560114751008,0.0008012020552552867
2020-04-02 12:00:00,408.64742010710717,408.91051076748204,4.55874323180384,1.935963421487177,1.936823048129955,0.02078914607591531,1.933002977024903,1.934124563107296,0.02080416840857977,0.03721349441943209,1.1451138557396912,1.1471286900858497,0.013005554046255668,0.010204040282685586,0.010212774983897478,0.00013495212379583283,0.013918149766926376,0.013931577769619237,0.0001318380314549535,0.0008266338309589333
2020-04-02 13:00:00,406.7714039075433,407.0316436795474,4.537343079707547,1.9521781258835496,1.9530394517824594,0.020963456371591492,1.949511051559462,1.9506350088592477,0.020979386609345868,0.03698066087682593,0.2253877509983145,0.22495535875297462,0.0037458259690478853,0.01157080622234602,0.01157144690358055,0.00014935284377561546,0.015180551232141142,0.015183451897043107,0.0001468292027266064,0.0008207375678386304
2020-04-02 14:00:00,406.48975881679854,406.74593435597797,4.533535226358799,1.9634850564795114,1.9643384289675616,0.02109024186189603,1.9623099938579085,1.9634244669564116,0.02110596610891092,0.03642824391184229,0.20342210419704862,0.20246140761392636,0.0035599036529370314,0.004368685988998401,0.004372800975270223,8.742033179165514e-05,0.010052762335963236,0.01006058866463339,8.166705558974903e-05,0.0008524592791591605
2020-04-02 15:00:00,406.58663390368406,406.8394997702797,4.533991852905661,1.9557741639691328,1.9566130101916939,0.021014404699455296,1.9539868667127023,1.9550820331942174,0.02102960972101402,0.03594993835290668,0.3073112964438446,0.3071018617788192,0.004358329967022418,0.002407187901078997,0.0024056365387307775,8.625507658135888e-05,0.009641704850032034,0.009645897897286235,8.03767959261346e-05,0.0008065120886171414
2020-04-02 16:00:00,405.1303852581294,405.3766714640589,4.5175116360177725,1.945841529976507,1.9466573290580325,0.020915056869037753,1.9439493560199979,1.945014355231101,0.020929584854328165,0.03514096116195423,0.5192174300018634,0.5192650939932054,0.006238180516042312,0.003962128675621003,0.003965754464724391,8.80235359337104e-05,0.009569220889085057,0.009574501718085129,8.244423755580397e-05,0.0008304154059323066
2020-04-02 17:00:00,405.12099029645054,405.36451985483296,4.517336996032988,1.9290018284393884,1.9298015597670637,0.020731145030543907,1.9272256659389955,1.9282697081637268,0.02074472061290567,0.03474940092800776,0.37845223917207377,0.37849700248145013,0.005131252979572217,0.0032031433357655914,0.00320424245916506,8.362551648504714e-05,0.009417685213527266,0.009422890461822386,7.83258270508891e-05,0.0008329850365040142
2020-04-02 18:00:00,408.50250204870696,408.745165588139,4.55437338889499,1.9124935714092117,1.913277133530148,0.02055758602562359,1.9106493787515095,1.9116722646089508,0.020571105410846544,0.034340572234752335,2.495730101098543,2.496714162211277,0.02773664521413231,0.00617120614867927,0.006172346115792429,0.00010304872047667895,0.011067794935917816,0.011073166677873163,9.783610614573573e-05,0.0007601925062609133
2020-04-02 19:00:00,424.6841316116041,424.9431980473994,4.732462158140333,2.161174914447953,2.1620846097125797,0.023210074218749096,2.159846310442191,2.1610342289969076,0.02323095607233064,0.03526070824295575,5.8151124109859085,5.82176183472087,0.06397822553280108,0.15532213885751434,0.15539854775757186,0.0016631029355367267,0.15551308088955892,0.1556130160493511,0.0016669718148246014,0.000898404843257638
